genus,SRR11487939,tax_id
AKKERMANSIA,0.0696185,239934
ALISTIPES,0.000278,239759
ANAEROSTIPES,0.0506502,207244
BACTEROIDES,0.0942132,816
BIFIDOBACTERIUM,0.1527386,1678
BLAUTIA,0.0364009,572511
CLOSTRIDIUM,0.0049736,1485
COLLINSELLA,0.07910980000000001,102106
ESCHERICHIA,0.054634999999999996,561
EUBACTERIUM,0.04861239999999999,1730
FAECALIBACTERIUM,0.032836,216851
LACTOBACILLUS,0.0467939,1578
PARABACTEROIDES,0.050934799999999995,375288
PREVOTELLA,0.17231200000000002,838
ROSEBURIA,0.105893,841
