Species,RA,tax_id
ESCHERICHIA_COLI_O157-H7,0.304,83334
STAPHYLOCOCCUS_AUREUS,0.304,1280
NEISSERIA_MENINGITIDIS,0.304,487
SALMONELLA_ENTERICA,0.026,28901
ACINETOBACTER_BAUMANNII,0.026,470
KLEBSIELLA_PNEUMONIAE,0.026,573
STREPTOCOCCUS_PYOGENES,0.0,1314
ACHROMOBACTER_XYLOSOXIDANS,0.0,85698
SHIGELLA_SONNEI,0.0,624
ENTEROCOCCUS_FAECALIS,0.00033,1351
VIBRIO_FURNISSII,0.00033,29494
LISTERIA_MONOCYTOGENES,0.00033,1639
LEGIONELLA_PNEUMOPHILA,0.0047,446
AEROMONAS_HYDROPHILA,0.0047,644
