Species,RA,tax_id
ESCHERICHIA_COLI,0.00035,562
STAPHYLOCOCCUS_AUREUS,0.00035,1280
NEISSERIA_MENINGITIDIS,0.00035,487
SALMONELLA_ENTERICA,0.301,28901
ACINETOBACTER_BAUMANNII,0.301,470
KLEBSIELLA_PNEUMONIAE,0.301,573
STREPTOCOCCUS_PYOGENES,0.029,1314
ACHROMOBACTER_XYLOSOXIDANS,0.029,85698
SHIGELLA_SONNEI,0.029,624
ENTEROCOCCUS_FAECALIS,0.0,1351
VIBRIO_FURNISSII,0.0,29494
LISTERIA_MONOCYTOGENES,0.0,1639
LEGIONELLA_PNEUMOPHILA,0.0053,446
AEROMONAS_HYDROPHILA,0.0053,644
