SampleID,Source/Pipeline,Diversity,R^2,MAE,AD,1-BC,RMSE,Sens,FPRA
S1,biobakery3,12,0.1356,0.1216,17.5737,0.2702,0.1942,33.3333,0.0000
S1,biobakery4,12,0.1381,0.1216,17.5288,0.2702,0.1970,33.3333,0.0000
S1,jams,15,0.0106,0.0889,29.2969,0.3336,0.1185,41.6667,48.8878
S1,wgsa2,14,0.1657,0.1300,28.6874,0.0899,0.1862,33.3333,80.5083
S1,woltka,12,0.2143,0.1342,12.4164,0.1949,0.2511,8.3333,0.0000
