genus,SRR11487941,tax_id
AKKERMANSIA,0.07249069999999999,239934
ALISTIPES,0.0002674,239759
ANAEROSTIPES,0.0521193,207244
BACTEROIDES,0.09476269999999999,816
BIFIDOBACTERIUM,0.16075430000000002,1678
BLAUTIA,0.0337255,572511
CLOSTRIDIUM,0.0062153,1485
COLLINSELLA,0.077425,102106
ESCHERICHIA,0.0497779,561
EUBACTERIUM,0.0495407,1730
FAECALIBACTERIUM,0.0337323,216851
LACTOBACILLUS,0.0463534,1578
PARABACTEROIDES,0.050266700000000004,375288
PREVOTELLA,0.16888899999999998,838
ROSEBURIA,0.1036799,841
