genus,SRR11487938,tax_id
AKKERMANSIA,0.0728268,239934
ALISTIPES,0.0011104,239759
ANAEROSTIPES,0.0494792,207244
BACTEROIDES,0.09430350000000001,816
BIFIDOBACTERIUM,0.1646294,1678
BLAUTIA,0.0331017,572511
CLOSTRIDIUM,0.006670199999999999,1485
COLLINSELLA,0.0800102,102106
ESCHERICHIA,0.0525441,561
EUBACTERIUM,0.0453333,1730
FAECALIBACTERIUM,0.0400108,216851
LACTOBACILLUS,0.0438657,1578
PARABACTEROIDES,0.0512713,375288
PREVOTELLA,0.163011,838
ROSEBURIA,0.1018325,841
