Species,RA,TAX_ID
Sulfurihydrogenibium,3.1633054876338215e-07,212790
Tissierella,3.1633054876338215e-07,41273
Solimonas,3.1633054876338215e-07,413435
Knoellia,3.1633054876338215e-07,136099
Thiobacillus,3.1633054876338215e-07,919
Noviherbaspirillum,3.1633054876338215e-07,1344552
Pseudohaliea,3.1633054876338215e-07,1341120
Luminiphilus,3.1633054876338215e-07,1341118
Gluconobacter,3.1633054876338215e-07,441
Muricauda,3.1633054876338215e-07,111500
Indibacter,3.1633054876338215e-07,647744
Saccharibacillus,3.1633054876338215e-07,456492
Candidatus Westeberhardia,3.1633054876338215e-07,1699619
Desulfurobacterium,3.1633054876338215e-07,64159
Brevibacterium,3.1633054876338215e-07,1696
Spiroplasma,3.1633054876338215e-07,2132
Candidatus Kryptonium,3.1633054876338215e-07,1855365
Natranaerobius,3.1633054876338215e-07,375928
Ectothiorhodosinus,3.1633054876338215e-07,233099
Desulfuribacillus,3.1633054876338215e-07,1543703
Lagierella,3.1633054876338215e-07,1945592
Chlorobium,3.1633054876338215e-07,1091
Herminiimonas,3.1633054876338215e-07,303379
Dokdonella,3.1633054876338215e-07,323413
Basilea,3.1633054876338215e-07,1472344
Methylovorus,3.1633054876338215e-07,81682
Thermus,3.1633054876338215e-07,270
Bariatricus,3.1633054876338215e-07,1924081
Shinella,3.1633054876338215e-07,323620
Lihuaxuella,3.1633054876338215e-07,1522429
Curvibacter,3.1633054876338215e-07,281915
Anaerofustis,3.1633054876338215e-07,264995
Dechloromonas,3.1633054876338215e-07,73029
Myxococcus,3.1633054876338215e-07,32
Diaphorobacter,3.1633054876338215e-07,238749
Geobacter,3.1633054876338215e-07,28231
Lentisphaera,3.1633054876338215e-07,256846
Gardnerella,3.1633054876338215e-07,2701
Thermomonas,3.1633054876338215e-07,141948
Balneatrix,3.1633054876338215e-07,75683
Candidatus Doolittlea,3.1633054876338215e-07,1906657
Peptoclostridium,3.1633054876338215e-07,1481960
Akkermansia,3.1633054876338215e-07,239934
Kallipyga,3.1633054876338215e-07,1472763
Cohnella,3.1633054876338215e-07,329857
Traorella,3.1633054876338215e-07,1929045
Merdibacter,3.1633054876338215e-07,1935200
Caldanaerobacter,3.1633054876338215e-07,249529
Candidatus Portiera,3.1633054876338215e-07,235572
Muribacter,3.1633054876338215e-07,1857532
Brevundimonas,2.636087906361518e-07,41275
Candidatus Pelagibacter,2.1088703250892144e-07,198251
Sinorhizobium,2.1088703250892144e-07,28105
Terasakiella,2.1088703250892144e-07,196080
Salinispora,2.1088703250892144e-07,168694
Rubrivivax,2.1088703250892144e-07,28067
Gorillibacterium,2.1088703250892144e-07,1689250
Herpetosiphon,2.1088703250892144e-07,64
Proteiniclasticum,2.1088703250892144e-07,1155385
Marininema,2.1088703250892144e-07,1155934
Jiangella,2.1088703250892144e-07,281472
Candidatus Contendobacter,2.1088703250892144e-07,1400859
Nevskia,2.1088703250892144e-07,64001
Leptospira,2.1088703250892144e-07,171
Chryseolinea,2.1088703250892144e-07,1433993
Inquilinus,2.1088703250892144e-07,171673
Roseivirga,2.1088703250892144e-07,290180
Leeia,2.1088703250892144e-07,650341
Cyanothece,2.1088703250892144e-07,43988
Catonella,2.1088703250892144e-07,43996
Caloranaerobacter,2.1088703250892144e-07,171003
Oceanicaulis,2.1088703250892144e-07,153232
Peptoanaerobacter,2.1088703250892144e-07,1913599
Sporomusa,2.1088703250892144e-07,2375
Sulfurospirillum,2.1088703250892144e-07,57665
Xanthobacter,2.1088703250892144e-07,279
Thermotalea,2.1088703250892144e-07,648799
Bizionia,2.1088703250892144e-07,283785
Ferrithrix,2.1088703250892144e-07,643949
Ruminobacter,2.1088703250892144e-07,866
Alkalilimnicola,2.1088703250892144e-07,133193
Psychroserpens,2.1088703250892144e-07,49277
Spirochaeta,2.1088703250892144e-07,146
Maribacter,2.1088703250892144e-07,252356
Halofilum,2.1088703250892144e-07,1929135
Saccharothrix,2.1088703250892144e-07,2071
Thiohalocapsa,2.1088703250892144e-07,85079
Immundisolibacter,2.1088703250892144e-07,1934947
Roseospirillum,2.1088703250892144e-07,83400
Nitrosovibrio,2.1088703250892144e-07,1232
Runella,2.1088703250892144e-07,105
Mahella,2.1088703250892144e-07,252965
Robiginitalea,2.1088703250892144e-07,252306
Marinicella,2.1088703250892144e-07,863253
Ruegeria,2.1088703250892144e-07,97050
Massilioclostridium,2.1088703250892144e-07,1935927
Mangrovimonas,2.1088703250892144e-07,1211036
Tepidiphilus,2.1088703250892144e-07,203470
Criibacterium,2.1088703250892144e-07,1937664
Spirosoma,2.1088703250892144e-07,107
Demequina,2.1088703250892144e-07,577469
Siansivirga,2.1088703250892144e-07,1204360
Trichormus,2.1088703250892144e-07,264688
Polaribacter,2.1088703250892144e-07,52959
Ochrobactrum,2.1088703250892144e-07,528
Anaerostipes,2.1088703250892144e-07,207244
Nautella,2.1088703250892144e-07,481445
Kandleria,2.1088703250892144e-07,1279388
Desnuesiella,2.1088703250892144e-07,1924062
Holdemanella,2.1088703250892144e-07,1573535
Geminicoccus,2.1088703250892144e-07,489140
Caldibacillus,2.1088703250892144e-07,1276290
Thermovibrio,2.1088703250892144e-07,171868
Polycyclovorans,2.1088703250892144e-07,1274363
Aeribacillus,2.1088703250892144e-07,1055323
Caldanaerobius,2.1088703250892144e-07,862261
Syntrophomonas,2.1088703250892144e-07,862
Aquimonas,2.1088703250892144e-07,265718
Methylopila,2.1088703250892144e-07,61653
Syntrophobotulus,2.1088703250892144e-07,51196
Sulfurovum,2.1088703250892144e-07,265570
Mycoplasma,2.1088703250892144e-07,2093
Zooshikella,2.1088703250892144e-07,202771
Amantichitinum,2.1088703250892144e-07,1433987
Afipia,2.1088703250892144e-07,1033
Drancourtella,2.1088703250892144e-07,1903506
Echinicola,2.1088703250892144e-07,390846
Halanaerobium,2.1088703250892144e-07,2330
Thermobrachium,2.1088703250892144e-07,150333
Laceyella,2.1088703250892144e-07,292635
Prolixibacter,2.1088703250892144e-07,314318
Azohydromonas,2.1088703250892144e-07,312063
Ottowia,2.1088703250892144e-07,219181
Hathewaya,2.1088703250892144e-07,1769729
Fulvimarina,2.1088703250892144e-07,217510
Donghicola,2.1088703250892144e-07,393277
Congregibacter,2.1088703250892144e-07,393661
Sellimonas,2.1088703250892144e-07,1769710
Fulvivirga,2.1088703250892144e-07,396811
Thiohalomonas,2.1088703250892144e-07,397268
Erythrobacter,2.1088703250892144e-07,1041
Acetitomaculum,2.1088703250892144e-07,31980
Verminephrobacter,2.1088703250892144e-07,364316
Thermaerobacter,2.1088703250892144e-07,73918
Amycolatopsis,2.1088703250892144e-07,1813
Formivibrio,2.1088703250892144e-07,83764
Romboutsia,2.1088703250892144e-07,1501226
Pseudochrobactrum,2.1088703250892144e-07,354349
Blattabacterium,2.1088703250892144e-07,34098
Atopobium,2.1088703250892144e-07,1380
Lawsonella,2.1088703250892144e-07,1847725
Rhodovulum,2.1088703250892144e-07,34008
Intestinimonas,2.1088703250892144e-07,1392389
Leifsonia,2.1088703250892144e-07,110932
Tardiphaga,2.1088703250892144e-07,1395974
Candidatus Accumulibacter,2.1088703250892144e-07,327159
Tolypothrix,2.1088703250892144e-07,111782
Saccharibacter,2.1088703250892144e-07,231052
Perlucidibaca,2.1088703250892144e-07,661182
Anaerocolumna,2.1088703250892144e-07,1843210
Silanimonas,2.1088703250892144e-07,292713
Anaerosporobacter,2.1088703250892144e-07,653683
Ramlibacter,2.1088703250892144e-07,174951
Actinospica,2.1088703250892144e-07,414715
Desulforhopalus,2.1088703250892144e-07,40413
Methylobacillus,2.1088703250892144e-07,404
Martelella,2.1088703250892144e-07,293088
Thioploca,2.1088703250892144e-07,40751
Allobaculum,2.1088703250892144e-07,174708
Phaeodactylibacter,2.1088703250892144e-07,1564515
Dorea,2.1088703250892144e-07,189330
Sutterella,2.1088703250892144e-07,40544
Taylorella,2.1088703250892144e-07,29574
Haliscomenobacter,2.1088703250892144e-07,2349
Arhodomonas,2.1088703250892144e-07,2368
Deefgea,2.1088703250892144e-07,400947
Oligotropha,2.1088703250892144e-07,40136
Silvimonas,2.1088703250892144e-07,300264
Caulobacter,2.1088703250892144e-07,75
Thalassobius,1.5816527438169107e-07,335927
Labrenzia,1.5816527438169107e-07,478070
Robinsoniella,1.0544351625446072e-07,588605
Cucumibacter,1.0544351625446072e-07,1121251
Tindallia,1.0544351625446072e-07,69894
Natronincola,1.0544351625446072e-07,89958
Fibrella,1.0544351625446072e-07,861914
Prosthecochloris,1.0544351625446072e-07,1101
Magnetospira,1.0544351625446072e-07,1182780
Chrysiogenes,1.0544351625446072e-07,118004
Asaia,1.0544351625446072e-07,91914
Gluconacetobacter,1.0544351625446072e-07,89583
Desulfococcus,1.0544351625446072e-07,896
Desulfomicrobium,1.0544351625446072e-07,898
Rickettsiella,1.0544351625446072e-07,59195
Dolichospermum,1.0544351625446072e-07,748770
Rhodospira,1.0544351625446072e-07,69959
Waddlia,1.0544351625446072e-07,71666
Caldicoprobacter,1.0544351625446072e-07,715222
Ensifer,1.0544351625446072e-07,106591
Hyphomonas,1.0544351625446072e-07,85
Thermithiobacillus,1.0544351625446072e-07,119979
Cellulophaga,1.0544351625446072e-07,104264
Ancylobacter,1.0544351625446072e-07,99
Rhodobacter,1.0544351625446072e-07,1060
Diplorickettsia,1.0544351625446072e-07,873565
Ignatzschineria,1.0544351625446072e-07,112008
Rhodobaca,1.0544351625446072e-07,119541
Fibrobacter,1.0544351625446072e-07,832
Glycomyces,1.0544351625446072e-07,58113
Desulfuromonas,1.0544351625446072e-07,890
Dongia,1.0544351625446072e-07,1146845
Duganella,1.0544351625446072e-07,75654
Nitritalea,1.0544351625446072e-07,1187887
Bauldia,1.0544351625446072e-07,1145345
Leptothrix,1.0544351625446072e-07,88
Thiomargarita,1.0544351625446072e-07,90372
Azorhizobium,1.0544351625446072e-07,6
Dichelobacter,1.0544351625446072e-07,869
Dehalogenimonas,1.0544351625446072e-07,670486
Solitalea,1.0544351625446072e-07,929509
Roseivivax,1.0544351625446072e-07,93682
Pseudorhodoferax,1.0544351625446072e-07,747294
Thermodesulforhabdus,1.0544351625446072e-07,88358
Roseateles,1.0544351625446072e-07,93681
Succinispira,1.0544351625446072e-07,78119
Rickettsia,1.0544351625446072e-07,780
Cylindrospermopsis,1.0544351625446072e-07,77021
Denitrobacterium,1.0544351625446072e-07,79603
Spirulina,1.0544351625446072e-07,1154
Pandoraea,1.0544351625446072e-07,93217
Marivita,1.0544351625446072e-07,659428
Fusobacterium,1.0544351625446072e-07,848
Modestobacter,1.0544351625446072e-07,88138
Synechocystis,1.0544351625446072e-07,1142
Mogibacterium,1.0544351625446072e-07,86331
Oceanibaculum,1.0544351625446072e-07,659693
Ignavibacterium,1.0544351625446072e-07,795750
Succinatimonas,1.0544351625446072e-07,674963
Salinarimonas,1.0544351625446072e-07,690086
Maritalea,1.0544351625446072e-07,623276
Pelistega,1.0544351625446072e-07,106146
Desulfobacca,1.0544351625446072e-07,60892
Nostoc,1.0544351625446072e-07,1177
Ilumatobacter,1.0544351625446072e-07,682522
Kyrpidia,1.0544351625446072e-07,1129704
Roseovarius,1.0544351625446072e-07,74030
Natribacillus,1.0544351625446072e-07,1150774
Lachnoanaerobaculum,1.0544351625446072e-07,1164882
Psychroflexus,1.0544351625446072e-07,83612
Anaerovorax,1.0544351625446072e-07,109326
Propionivibrio,1.0544351625446072e-07,83766
Tomitella,1.0544351625446072e-07,741759
Delftia,1.0544351625446072e-07,80865
Paenalcaligenes,1.0544351625446072e-07,1100891
Porphyromonas,1.0544351625446072e-07,836
Pelodictyon,1.0544351625446072e-07,1099
Desulfotignum,1.0544351625446072e-07,115780
Gallionella,1.0544351625446072e-07,96
Melioribacter,1.0544351625446072e-07,1134403
Mucinivorans,1.0544351625446072e-07,1611681
Nesterenkonia,1.0544351625446072e-07,57494
Candidatus Competibacter,1.0544351625446072e-07,221279
Thermosipho,1.0544351625446072e-07,2420
Hespellia,1.0544351625446072e-07,241189
Chitinimonas,1.0544351625446072e-07,240411
Brucella,1.0544351625446072e-07,234
Hylemonella,1.0544351625446072e-07,232523
Saccharospirillum,1.0544351625446072e-07,231683
Mesoaciditoga,1.0544351625446072e-07,1495038
Sulfolobus,1.0544351625446072e-07,2284
Oceanibulbus,1.0544351625446072e-07,225421
Hyalangium,1.0544351625446072e-07,224455
Terrisporobacter,1.0544351625446072e-07,1505652
Ahrensia,1.0544351625446072e-07,152180
Desulfatibacillum,1.0544351625446072e-07,218207
Tepidibacter,1.0544351625446072e-07,214904
Micavibrio,1.0544351625446072e-07,213485
Rugamonas,1.0544351625446072e-07,212744
Rhizobacter,1.0544351625446072e-07,212743
Gemmobacter,1.0544351625446072e-07,204456
Propionimicrobium,1.0544351625446072e-07,203133
Actinomadura,1.0544351625446072e-07,1988
Starkeya,1.0544351625446072e-07,152053
Mobilibacterium,1.0544351625446072e-07,1935192
Roseobacter,1.0544351625446072e-07,2433
Hydrocarboniphaga,1.0544351625446072e-07,243627
Methylohalobius,1.0544351625446072e-07,244364
Nitratireductor,1.0544351625446072e-07,245876
Ornithobacterium,1.0544351625446072e-07,28250
Petrotoga,1.0544351625446072e-07,28236
Chelatococcus,1.0544351625446072e-07,28209
Rhodoferax,1.0544351625446072e-07,28065
Sulfobacillus,1.0544351625446072e-07,28033
Thermincola,1.0544351625446072e-07,278993
Halohasta,1.0544351625446072e-07,1450140
Candidatus Atelocyanobacterium,1.0544351625446072e-07,1453359
Bacteriovorax,1.0544351625446072e-07,146784
Salinibacter,1.0544351625446072e-07,146918
Phormidesmis,1.0544351625446072e-07,1005722
Geopsychrobacter,1.0544351625446072e-07,271087
Nitratifractor,1.0544351625446072e-07,269260
Azospira,1.0544351625446072e-07,146937
Rhodopirellula,1.0544351625446072e-07,265488
Draconibacterium,1.0544351625446072e-07,1471399
Thermosinus,1.0544351625446072e-07,261684
Dielma,1.0544351625446072e-07,1472649
Pseudoclavibacter,1.0544351625446072e-07,255204
Ethanoligenens,1.0544351625446072e-07,253238
Mucispirillum,1.0544351625446072e-07,248038
Candidatus Paracaedibacter,1.0544351625446072e-07,1521255
Thermoleophilum,1.0544351625446072e-07,192992
Butyricimonas,1.0544351625446072e-07,574697
Novibacillus,1.0544351625446072e-07,1677050
Paramesorhizobium,1.0544351625446072e-07,1759400
Propionibacterium,1.0544351625446072e-07,1743
Paenarthrobacter,1.0544351625446072e-07,1742992
Woeseia,1.0544351625446072e-07,1738655
Dysgonomonas,1.0544351625446072e-07,156973
Casaltella,1.0544351625446072e-07,1715793
Chishuiella,1.0544351625446072e-07,1572663
Cellulomonas,1.0544351625446072e-07,1707
Candidatus Adiutrix,1.0544351625446072e-07,1705729
Candidatus Methylopumilus,1.0544351625446072e-07,1679002
Kaistia,1.0544351625446072e-07,166953
Bittarella,1.0544351625446072e-07,1929297
Caminicella,1.0544351625446072e-07,166484
Candidatus Kapabacteria,1.0544351625446072e-07,1662329
Sporanaerobacter,1.0544351625446072e-07,165812
Ezakiella,1.0544351625446072e-07,1582879
Pseudopelagicola,1.0544351625446072e-07,1649483
Melaminivora,1.0544351625446072e-07,1649468
Nodularia,1.0544351625446072e-07,159191
Thermovenabulum,1.0544351625446072e-07,159730
Caldisalinibacter,1.0544351625446072e-07,1640153
Hapalosiphon,1.0544351625446072e-07,162985
Terracidiphilus,1.0544351625446072e-07,1768185
Apibacter,1.0544351625446072e-07,1778601
Haematospirillum,1.0544351625446072e-07,1804663
Candidatus Tenderia,1.0544351625446072e-07,1813600
Candidatus Fukatsuia,1.0544351625446072e-07,1927833
Phocea,1.0544351625446072e-07,1926663
Pseudoduganella,1.0544351625446072e-07,1522432
Plesiocystis,1.0544351625446072e-07,191767
Labilithrix,1.0544351625446072e-07,1524217
Caminibacter,1.0544351625446072e-07,191301
Neorhizobium,1.0544351625446072e-07,1525371
Acuticoccus,1.0544351625446072e-07,1904377
Candidatus Phaeomarinobacter,1.0544351625446072e-07,1541445
Pseudophaeobacter,1.0544351625446072e-07,1541822
Thiorhodospira,1.0544351625446072e-07,154346
Micromonospora,1.0544351625446072e-07,1873
Aquaspirillum,1.0544351625446072e-07,187
Frankia,1.0544351625446072e-07,1854
Saccharomonospora,1.0544351625446072e-07,1851
Nitrospirillum,1.0544351625446072e-07,1543705
Nocardioides,1.0544351625446072e-07,1839
Ventosimonas,1.0544351625446072e-07,1827307
Oligoflexus,1.0544351625446072e-07,1553903
Kribbella,1.0544351625446072e-07,182639
Smithella,1.0544351625446072e-07,182623
Odoribacter,1.0544351625446072e-07,283168
Leeuwenhoekiella,1.0544351625446072e-07,283735
Thioclava,1.0544351625446072e-07,285107
Anaerosphaera,1.0544351625446072e-07,1273095
Cloacibacillus,1.0544351625446072e-07,508459
Acidisphaera,1.0544351625446072e-07,50714
Cloacibacterium,1.0544351625446072e-07,501783
Kroppenstedtia,1.0544351625446072e-07,1274351
Fangia,1.0544351625446072e-07,482136
Lautropia,1.0544351625446072e-07,47670
Candidatus Desulforudis,1.0544351625446072e-07,471826
Archangium,1.0544351625446072e-07,47
Orenia,1.0544351625446072e-07,46468
Segetibacter,1.0544351625446072e-07,460073
Dactylococcopsis,1.0544351625446072e-07,13034
Elioraea,1.0544351625446072e-07,457933
Suttonella,1.0544351625446072e-07,13275
Chelativorans,1.0544351625446072e-07,449972
Methylocystis,1.0544351625446072e-07,133
Frondihabitans,1.0544351625446072e-07,447237
Adlercreutzia,1.0544351625446072e-07,447020
Mesoflavibacter,1.0544351625446072e-07,444051
Anaerobiospirillum,1.0544351625446072e-07,13334
Polynucleobacter,1.0544351625446072e-07,44013
Robiginitomaculum,1.0544351625446072e-07,437506
Sneathiella,1.0544351625446072e-07,510690
Micrococcus,1.0544351625446072e-07,1269
Catenibacterium,1.0544351625446072e-07,135858
Sarcina,1.0544351625446072e-07,1266
Shimia,1.0544351625446072e-07,573139
Methylocella,1.0544351625446072e-07,120652
Roseiflexus,1.0544351625446072e-07,120961
Salinimicrobium,1.0544351625446072e-07,561367
Dehalobacter,1.0544351625446072e-07,56112
Stomatobaculum,1.0544351625446072e-07,1213720
Pseudolabrys,1.0544351625446072e-07,556257
Aromatoleum,1.0544351625446072e-07,551759
Nitrospira,1.0544351625446072e-07,1234
Zymomonas,1.0544351625446072e-07,541
Brackiella,1.0544351625446072e-07,124224
Fuchsiella,1.0544351625446072e-07,1242734
Nakamurella,1.0544351625446072e-07,53460
Janibacter,1.0544351625446072e-07,53457
Intrasporangium,1.0544351625446072e-07,53357
Sunxiuqinia,1.0544351625446072e-07,1254401
Desulfocapsa,1.0544351625446072e-07,53318
Candidatus Aquiluna,1.0544351625446072e-07,529881
Xenococcus,1.0544351625446072e-07,52607
Sharpea,1.0544351625446072e-07,519427
Nafulsella,1.0544351625446072e-07,1265689
Dissulfuribacter,1.0544351625446072e-07,1433998
Halobacteroides,1.0544351625446072e-07,42417
Ferrovum,1.0544351625446072e-07,416212
Fusicatenibacter,1.0544351625446072e-07,1407607
Xiangella,1.0544351625446072e-07,1398560
Fervidicella,1.0544351625446072e-07,1403538
Zymobacter,1.0544351625446072e-07,33073
Gloeobacter,1.0544351625446072e-07,33071
Halothermothrix,1.0544351625446072e-07,32636
Dokdonia,1.0544351625446072e-07,326319
Pontibacter,1.0544351625446072e-07,323449
Leptotrichia,1.0544351625446072e-07,32067
Neoasaia,1.0544351625446072e-07,320496
Thiomonas,1.0544351625446072e-07,32012
Leadbetterella,1.0544351625446072e-07,319458
Turneriella,1.0544351625446072e-07,338321
Sideroxydans,1.0544351625446072e-07,314343
Pseudoruegeria,1.0544351625446072e-07,311411
Elizabethkingia,1.0544351625446072e-07,308865
Phaeobacter,1.0544351625446072e-07,302485
Terrimonas,1.0544351625446072e-07,296051
Rubellimicrobium,1.0544351625446072e-07,295418
Seinonella,1.0544351625446072e-07,292637
Thermoanaerobacterium,1.0544351625446072e-07,28895
Sulfuricurvum,1.0544351625446072e-07,286130
Winogradskyella,1.0544351625446072e-07,286104
Thorsellia,1.0544351625446072e-07,336803
Agromyces,1.0544351625446072e-07,33877
Mariprofundus,1.0544351625446072e-07,377315
Marinovum,1.0544351625446072e-07,367771
Actinomycetospora,1.0544351625446072e-07,402649
Sphaerochaeta,1.0544351625446072e-07,399320
Actinokineospora,1.0544351625446072e-07,39845
Barnesiella,1.0544351625446072e-07,397864
Desulfurispirillum,1.0544351625446072e-07,393029
Halalkalibacillus,1.0544351625446072e-07,392825
Aquincola,1.0544351625446072e-07,391952
Blastococcus,1.0544351625446072e-07,38501
Dietzia,1.0544351625446072e-07,37914
Acidomonas,1.0544351625446072e-07,34000
Nitrospina,1.0544351625446072e-07,35800
Sandarakinorhabdus,1.0544351625446072e-07,362865
Altererythrobacter,1.0544351625446072e-07,361177
Holophaga,1.0544351625446072e-07,35838
Acetivibrio,1.0544351625446072e-07,35829
Lutibacter,1.0544351625446072e-07,358023
Hydrogenibacillus,1.0544351625446072e-07,1609627
Simplicispira,1.0544351625446072e-07,352450
Gracilibacter,1.0544351625446072e-07,342658
Variovorax,1.0544351625446072e-07,34072
Jannaschia,5.272175812723036e-08,188905
Rubinisphaera,5.272175812723036e-08,1649490
Thalassobium,5.272175812723036e-08,633130
Olsenella,5.272175812723036e-08,133925
Caenispirillum,5.272175812723036e-08,414051
